x_um,Ex_real_Vpm,Ex_imag_Vpm,Ey_real_Vpm,Ey_imag_Vpm,Ez_real_Vpm,Ez_imag_Vpm
-3.555251455742101,19201.687427554578,-24812.3743662349,21334.7850256967,-155865.94887414604,20262.138483832696,-2007.6228591197032
-3.539200659102182,14624.047837942464,-21018.620109535077,15667.233775238943,-152964.391306923,19393.65801015484,-1889.0137387538862
-3.5231498624622626,15008.099372110522,-21261.18806213039,7643.1556432929465,-148351.034859235,18612.426086275704,-2049.4525742597416
-3.5070990658223433,15392.150906278579,-21503.756014725735,-652.6445782363196,-143388.66880364096,17770.118532821143,-2189.5589951368383
-3.491048269182424,15776.20244044664,-21746.323967321034,-9220.16688934886,-138077.29314014083,16866.735349791117,-2309.33300138521
-3.474997472542505,16160.253974614698,-21988.891919916347,-18059.411290044678,-132416.90786873462,15902.276537185619,-2408.774593004826
-3.4589466759025855,16544.305508782756,-22231.459872511645,-27170.377780323783,-126407.51298942234,14876.742095004698,-2487.883769995635
-3.4428958792626663,16928.3570429508,-22474.027825106936,-36553.06636018616,-120049.10850220395,13790.132023248329,-2546.6605323576514
-3.426845082622747,18150.978705523346,-21851.724642217618,-45645.08902340778,-112803.43177600965,15522.990434233358,284.1448061415249
-3.4107942859828277,17292.30496722098,-21223.136562884007,-56677.53356121325,-105308.2581827173,15308.003461802462,1158.0348359156687
-3.3947434893429085,16052.908591864383,-19815.269456179245,-67481.61416442198,-97019.42365739739,15081.2764742901,2186.0443247690123
-3.37869269270299,14813.512216507937,-18407.40234947447,-78492.44917426651,-88449.03273476254,14802.718887319395,3215.0824481763766
-3.362641896063071,13574.115841151353,-16999.53524276965,-89710.03859074823,-79597.08541481184,14472.330700890243,4245.14920613787
-3.3465910994231516,14033.572507702698,-17223.69163469898,-100210.83284870963,-71309.06010500656,13986.76773974647,5362.235284833614
-3.3305403027832323,13708.322897768574,-16680.503515496275,-112099.41714489409,-61159.80558579446,13755.955569252106,6060.754265176722
-3.314489506143313,13383.073287834446,-16137.315396293547,-123952.46080919696,-50884.98413774274,13496.924322691928,6740.701644036658
-3.298438709503394,13057.823677900324,-15594.127277090836,-135769.96384161804,-40484.59576085135,13209.674000066014,7402.077421413478
-3.2823879128634745,12732.574067966172,-15050.939157888126,-147551.92624215753,-29958.640455120367,12894.204601374342,8044.8815973071705
-3.2663371162235553,12407.32445803206,-14507.751038685403,-159298.3480108153,-19307.11822054979,12550.516126616974,8669.114171717729
-3.250286319583636,13192.67525718607,-13446.095747349918,-171391.90826764773,-8711.894043318669,10671.527395274261,8675.213108601394
-3.2342355229437167,12755.364441206006,-12735.82138556588,-183472.98128179595,2145.697008734592,10294.083967092578,9094.31821131045
-3.2181847263037975,12318.053625225797,-12025.54702378187,-195593.4735494592,13268.929721650402,9897.832774507424,9476.218609226004
-3.202133929663878,11880.742809245616,-11315.27266199785,-207753.38507063745,24657.804095428615,9482.773817518662,9820.91430234802
-3.186083133023959,11443.431993265514,-10604.998300213809,-219952.7158453309,36312.32013006928,9048.907096126215,10128.405290676481
-3.1700323363840406,11376.54515640837,-9923.555926589861,-230677.4626690858,48070.86859003288,8639.276391907553,10384.444100743352
-3.1539815397441213,13452.202339687816,-11052.979826964667,-247131.64690771908,63200.19523496918,7980.239997206953,10915.657426813394
-3.137930743104202,10372.065043063672,-9896.106719732665,-252418.95255235088,74170.88316702921,8012.170301850919,10984.085869059618
-3.121879946464283,9658.872825953767,-9433.917784880197,-263367.80245118326,86962.4907038649,7493.012671307548,11139.928044561313
-3.1058291498243635,8945.680608843833,-8971.728850027725,-273864.7488258963,99795.58883118983,6957.770302224963,11254.699917382988
-3.0897783531844443,8232.488391733963,-8509.53991517526,-283909.79167649,112670.17754900406,6406.443194603144,11328.401487524643
-3.073727556544525,7579.727097769108,-7788.263086926156,-293331.404506967,125560.69748080999,5820.154473536459,11639.831882637387
-3.0576767599046057,6976.183869234199,-7320.641132703291,-301937.8532428901,137959.9687385941,5133.562320003781,11901.501174593359
-3.0416259632646865,6372.64064069921,-6853.019178480419,-310014.12787679466,150165.5726574603,4439.766447443049,12133.082004569646
-3.025575166624767,5769.097412164141,-6385.39722425748,-317560.2284086805,162177.50923740858,3738.7668558540754,12334.574372566261
-3.009524369984848,5072.088693421317,-6261.338844858975,-324932.2889743773,173025.73597007335,2855.870353573844,11946.048226666575
-2.9934735733449287,4675.629850414414,-6020.2890730650415,-330968.2632500599,184369.93562049346,2394.640885701994,11710.936019166398
-2.9774227767050094,4279.171007407418,-5779.2393012710945,-336504.5598323579,195507.11004217327,1916.8787664155498,11434.90166770875
-2.961371980065091,3882.712164400502,-5538.18952947718,-341541.17872127116,206437.25923511226,1422.5839957145695,11117.945172293608
-2.945321183425172,3486.253321393524,-5297.139757683235,-346078.1199168003,217160.38319931156,911.7565735988946,10760.066532921006
-2.9292703867852525,4756.193090107867,-4885.7398156987365,-349262.1268867676,227549.95623785682,786.642129271575,9632.492009752648
-2.9132195901453333,4238.358672347938,-5884.24534964651,-351631.42423921445,237945.5048249158,1242.3345768970757,9895.575803571122
-2.897168793505414,2500.2735432917107,-4209.977640844634,-352525.108842003,246774.35701180235,1077.8891249282606,9230.998520296467
-2.8811179968654947,2513.5548120726053,-3789.432880884722,-352921.7090386615,255366.9284265709,588.6078563442607,10086.517497079196
-2.8650672002255755,2471.1016588281927,-3858.4361609267435,-352432.49817659764,263315.2448621143,150.9417065045418,9755.983343087719
-2.849016403585656,2426.3198378476636,-4956.99489558401,-351194.1128952106,273315.3387154225,-308.4567580773928,9999.904229573267
-2.832965606945737,1795.4852605299066,-4258.308113378796,-348231.06466639374,279906.3515313569,-694.0109943825755,9999.161196759065
-2.8169148103058177,1164.6506832122254,-3559.6213311736074,-344548.2865538313,286074.12766525574,-1091.5602125768055,9967.121147294176
-2.8008640136658984,533.8161058945889,-2860.934548968492,-340145.77855752315,291818.6671171187,-1501.1044126601773,9903.784081178754
-2.784813217025979,-97.01847142304177,-2162.247766763353,-335023.5406774694,297139.969886946,-1922.6435946325655,9809.149998412635
-2.76876242038606,-185.7573047847145,-2537.0558343114135,-328887.2206356623,301582.89107549295,-2199.566372321722,9235.745555688372
-2.7527116237461415,-550.3968574996943,-2502.2416203323555,-321770.7109346869,305108.65622435225,-2579.1896479926327,8661.18010634694
-2.7366608271062223,-1405.366322547583,-3947.9353993452605,-313478.2791778532,309538.6563851457,-2301.8033478425714,9916.967491490912
-2.720610030466303,-2024.9897792357028,-5031.925182165478,-304907.9285369167,312565.1736392094,-2546.251148875199,9783.582150078379
-2.7045592338263837,-2644.6132359238472,-6115.914964985612,-295604.5082761362,315075.64580429177,-2756.4898645326757,9630.622704152025
-2.6885084371864645,-2366.8502384409585,-348.2138078079297,-284697.8864423415,317583.1684063907,-4023.311199833796,4462.287783124177
-2.672457640546545,-3144.1880115679014,-2651.795450944388,-272500.9889450196,317149.04761654034,-3914.8552247929474,5218.244418053962
-2.656406843906626,-2963.7323907904356,-2653.8787673739425,-259341.75899110432,318192.2983281861,-3874.8781587082362,4642.8042460303395
-2.6403560472667067,-519.7292130618507,-1790.8561980850172,-246151.04681884567,318277.9572452152,-2675.7494668026857,4496.77953341943
-2.6243052506267874,-1107.8378744486417,-2155.209547917437,-229564.47824081144,313947.0980108955,-2552.361351186406,4316.418650514086
-2.608254453986868,-1750.4315836845017,-1463.935641949447,-212473.9183962253,311880.74477845506,-2419.233558373686,4205.966443708719
-2.592203657346949,-3407.3723328935157,-789.0379333698656,-195913.2389956727,309436.17712601,-3799.472886990967,4177.450283161874
-2.5761528607070296,-3744.5481936921715,-1681.142758614369,-177938.24041986646,305280.7759389272,-3877.1191720961506,2332.1213067436256
-2.5601020640671113,-4081.7240544908054,-2573.2475838587125,-159437.03461497277,300615.5055128718,-3999.9413226972392,486.67784235194995
-2.544051267427192,-4992.4466630016595,-3318.52396537188,-139625.5029998043,295309.2301654042,-5724.172567304306,-1193.7244701382915
-2.5280004707872727,-5175.277130063467,-3333.2508200566735,-120378.46599186437,288702.2315251384,-5453.588424176473,-1542.2286285932023
-2.5119496741473535,-5358.107597125186,-3347.977674741587,-100705.6801034756,281614.1489564065,-5166.808060505531,-1895.9452195764734
-2.495898877507434,-5540.938064186978,-3362.704529426439,-80607.14533463806,274044.9824592087,-4863.831476291467,-2254.8742430880957
-2.479848080867515,-5723.768531248759,-3377.4313841112853,-60082.86168535176,265994.7320335451,-4544.65867153425,-2619.015699128321
-2.4637972842275957,-6140.184639580766,-6097.511336436895,-39102.02567003631,256714.05716701166,-4149.6842046437,-2952.9517691468645
-2.4477464875876764,-6392.0379229643395,-5244.106509616759,-16857.585395613743,246872.64050580264,-3068.5621273976753,-2868.0551249600976
-2.431695690947757,-6207.910326321268,-2518.074558892079,5678.197672481404,238337.96150643416,-2522.1372830038963,-4800.026443742338
-2.415644894307838,-5472.842195191314,-2645.8824734193176,28549.23781051541,227622.85392980915,-2592.898037391117,-4809.811135440979
-2.3995940976679186,-4737.77406406137,-2773.69038794662,51465.64354511851,216525.7960069044,-2590.1989703246945,-4830.734854824154
-2.3835433010279994,-4002.705932931416,-2901.4983024739167,74427.41487629074,205046.78773772,-2514.040081804669,-4862.797601891539
-2.36749250438808,-3267.637801801471,-3029.306217001258,97434.55180403213,193185.82912225585,-2364.4213718309948,-4905.9993766435
-2.3514417077481617,-2532.5696706715426,-3157.1141315284876,120487.0543283414,180942.9201605128,-2141.3428404037168,-4960.340179079811
-2.3353909111082425,-1797.5015395416158,-3284.922046055859,143584.92244922105,168318.06085248932,-1844.8044875228115,-5025.820009200492
-2.319340114468323,-1062.4334084116454,-3412.729960583085,166728.1561666698,155311.25119818602,-1474.8063131883755,-5102.438867005814
-2.303289317828404,-101.11561326614901,-5519.636637963726,189904.39978279115,140975.68893371464,-458.9977838837658,-9786.58876586142
-2.2872385211884847,-7229.776056844405,-4489.495331772519,215903.36471589908,126780.35158492831,2658.475572908201,-8169.8963607178575
-2.2711877245485654,-6103.75985510215,-4478.932425068466,237465.7530660786,111837.1718678843,3149.9796386517637,-8648.104120012878
-2.255136927908646,-4006.8133668313876,-4320.973932838549,255919.5555946073,96462.94273057123,-2555.935426786651,-9915.880763069843
-2.239086131268727,-3319.168768754891,-4380.085550292984,276947.18851715303,81569.48877878264,-1069.6101908724502,-9851.725616818192
-2.2230353346288076,-2631.524170678341,-4439.19716774741,297508.62370384845,66581.81346121515,430.59108996205714,-9785.076684311567
-2.2069845379888884,-1943.8795726018288,-4498.308785201871,317603.86115469364,51499.916777868806,1944.6684157168277,-9715.933965549983
-2.190933741348969,-1256.2349745252004,-4557.420402656295,337232.9008696885,36323.798728743626,3472.621786391745,-9644.297460533491
-2.17488294470905,1866.1372982292269,-5407.39634556592,358199.3536067441,20566.737744400187,3264.2980861463366,-9415.597717163773
-2.1588321480691306,-107.75772886716186,-5190.441419003018,375688.6653593029,5443.132014646083,2864.886206496216,-9389.848681092379
-2.1427813514292122,-2081.6527559633323,-4973.486492440117,392512.21442604257,-9680.523769836851,2474.58216531988,-9374.094645108486
-2.126730554789293,-4055.547783059781,-4756.531565877283,408670.0008069645,-24804.229609050388,2093.3859626175254,-9368.335609212052
-2.1106797581493737,-6029.442810155975,-4539.57663931436,424162.024502068,-39927.9855029937,1721.2975983889191,-9372.57157340317
-2.0946289615094544,-3148.845976669276,-4847.295990870424,437988.62366432324,-54971.804585387166,1477.380177281826,-9226.499014180656
-2.078578164869535,-2395.5673955249003,-5065.673646340878,451324.329314168,-69994.5857294157,2329.9447054178454,-9122.057595231652
-2.062527368229616,-1642.2888143805612,-5284.051301811336,463729.5185210324,-84974.1872201489,3184.0805882947316,-9015.362370424922
-2.0464765715896966,-889.0102332362185,-5502.428957281808,475204.19128491584,-99910.60905758668,4039.7878259129648,-8906.41333976046
-2.0304257749497774,-135.7316520918048,-5720.8066127522725,485748.34760581853,-114803.85124172908,4897.066418272167,-8795.210503238277
-2.014374978309858,5838.48853935895,-6720.565110883097,503665.2842098272,-130924.521692182,-3336.0997460323415,-7305.494385561458
-1.9983241816699389,7961.676530058699,-6967.584184289735,513497.3587066181,-146318.81809920253,-3139.3344857596458,-6997.934222680022
-1.9822733850300196,-2911.7188900118454,-3958.0747954280937,512690.93698889035,-159001.7347650936,-2592.453777131801,-6770.520642835442
-1.9662225883901003,-5303.2802405205875,-2903.890112098637,517590.8749070829,-172761.0981767676,-4094.060534434233,-6089.417723437622
-1.950171791750181,-2447.1463216173033,-4089.5783264291995,520010.36931466253,-185048.1546458163,3279.0922381369746,-7012.238927768187
-1.9341209951102627,-1828.4262563283955,-4322.59264896227,521200.7245504349,-197041.7563959997,3579.2601565714576,-6683.846107089252
-1.9180701984703434,-1209.706191039455,-4555.606971495357,521231.97721365996,-208716.63945892375,3874.9724541557225,-6344.061250856037
-1.9020194018304242,-590.9861257504672,-4788.621294028451,520104.1273043371,-220072.80383458722,4166.229130889726,-5992.884359068594
-1.885968605190505,27.73393953847699,-5021.635616561551,517817.1748224665,-231110.24952299029,4453.030186773307,-5630.315431726827
-1.8699178085505856,646.4540048274102,-5254.649939094626,514371.1197680488,-241828.97652413318,4735.375621806525,-5256.354468830743
-1.8538670119106664,1265.1740701163799,-5487.664261627722,509765.96214108303,-252228.98483801566,5013.2654359895605,-4871.001470380406
-1.8378162152707471,3170.5786191139573,-7328.551417847017,504335.2768654653,-262761.5787144406,5469.11693702296,-4679.818681420298
-1.8217654186308279,1565.5038678024102,-6221.532150868494,496040.6448307208,-271408.6385529134,5184.6234172341265,-3743.1507575751602
-1.8057146219909086,-39.57088350917081,-5114.512883889885,486627.57211292785,-279639.3798417647,4861.95651398321,-2826.19225004729
-1.7896638253509893,-1644.6456348206088,-4007.493616911379,476096.0587120862,-287453.8025809942,4501.116227270455,-1928.9431588368097
-1.77361302871107,-1831.9059923870004,-3153.157138377832,462690.1175398678,-295348.9918739866,4770.357587598921,-1293.7256635135636
-1.7575622320711508,-1710.486368896037,-3449.4190909548097,447851.9905434934,-300768.4510204182,5165.039554281011,-1406.7913157068233
-1.7415114354312315,-1589.0667454051368,-3745.6810435318635,432040.8535219644,-305676.275035524,5521.104819340806,-1530.5264982343106
-1.7254606387913132,-1467.6471219141854,-4041.9429961089286,415256.7064752815,-310072.46391930344,5838.553382778373,-1664.93121109606
-1.709409842151394,-1346.2274984233081,-4338.20494868588,397499.5494034433,-313957.01767175744,6117.385244593781,-1810.0054542920916
-1.6933590455114746,-1296.8878987091762,-4519.683214694556,378395.27697944315,-316735.20687009953,5289.976520230186,-429.55102103554236
-1.6773082488715554,-1209.0784231067883,-4708.9773045839265,358657.91069839516,-319133.4575043229,5291.72667748081,477.8760453975792
-1.6612574522316361,-1121.2689475043185,-4898.271394473348,337987.67449975427,-321000.1874816876,5302.0112106643255,1400.6484005513526
-1.6452066555917169,-1210.5765133572295,-3771.5777964379918,315646.7508141262,-321910.811862175,5255.89134338164,2052.935590880559
-1.6291558589517976,-1311.6067730732802,-3523.265548716633,292575.6696066007,-322060.62451626384,5213.343323133535,3037.461242147074
-1.6131050623118783,-1412.637032789342,-3274.9533009952747,268858.48304724705,-321688.67680987954,5182.604412603825,4016.4447062877225
-1.597054265671959,-1513.667292505385,-3026.641053273922,244495.19113606514,-320794.96874302236,5163.674611792336,4989.8859833026145
-1.5810034690320398,-1614.6975522214452,-2778.328805552541,219485.79387305534,-319379.5003156922,5156.553920699298,5957.785073191582
-1.5649526723921205,-1715.7278119375005,-2530.0165578311717,193830.29125821704,-317442.27152788884,5161.242339324515,6920.141975954801
-1.5489018757522013,-1816.7580716536186,-2281.7043101097315,167528.68329155055,-314983.28237961227,5177.739867668115,7876.956691592102
-1.532851079112282,-1917.7883313696593,-2033.3920623884042,140580.96997305597,-312002.53287086287,5206.046505729959,8828.229220103698
-1.5168002824723636,-2018.8185910857146,-1785.0798146670459,112987.15130273464,-308500.0230016405,5246.162253510165,9773.959561489377
-1.5007494858324444,-2119.8488508017854,-1536.7675669456912,84747.22728058373,-304475.752771945,5298.087111008696,10714.147715749292
-1.4846986891925251,-2644.5689940946627,-873.4775138723405,51053.7314000912,-296046.33926615247,2841.3666894241132,8159.485635313262
-1.4686478925526059,-3062.26991957078,-960.8278535308373,21385.41016439997,-288792.5686529887,2739.8097157729208,8796.027046653393
-1.4525970959126866,-3479.9708450468747,-1048.1781931893875,-8261.179649260741,-281076.495215546,2639.797797882824,9397.455270670413
-1.4365462992727673,-3897.6717705230026,-1135.5285328481204,-37886.03804089091,-272898.11895382445,2541.3309357538456,9963.77030736464
-1.420495502632848,-4315.372695999085,-1222.878872506626,-67489.16501049059,-264257.439867824,2444.409129385953,10494.97215673569
-1.4044447059929288,-4733.073621475194,-1310.2292121652663,-97070.56055805973,-255154.4579575448,2349.0323787792295,10991.060818784055
-1.3883939093530095,-7650.997921002873,-2081.298454271944,-126855.07671265959,-245769.64167779408,1443.303861100584,9978.646640413095
-1.3723431127130903,-7204.714133852579,-1338.8503483843779,-155812.71086544878,-235662.75449269303,2607.341433076752,11536.68269172519
-1.356292316073171,-6758.430346702276,-596.4022424968098,-184494.94423863795,-225187.35024104844,3786.378998764598,13059.759642022385
-1.3402415194332518,-5331.490885052832,-394.8661431585824,-213569.47809118315,-214221.86542650333,4307.543751507186,14225.885838970054
-1.3241907227933334,-5458.804588309713,263.80444160917796,-241760.9207278281,-203199.21359864267,4685.920583678588,14881.44770210204
-1.3081399261534141,-5586.118291566726,922.4750263768774,-269485.95994753955,-191820.88396776377,5110.185666961643,15471.104148184908
-1.2920891295134949,-5713.43199482362,1581.1456111447287,-296744.59575031564,-180086.87653386724,5580.339001356684,15994.855177218873
-1.2760383328735756,-6031.652725489128,1550.4015238144011,-323356.4061129662,-167390.9029618303,5950.57987073277,15662.89346315277
-1.2599875362336563,-7239.377422901745,1418.0647106026113,-348643.00263209286,-154309.30334756692,4834.3350726942845,15248.633279519829
-1.243936739593737,-8447.102120314215,1285.7278973907232,-373401.48635563126,-140936.58529144028,3702.070167465129,14809.664670238657
-1.2278859429538178,-13672.38822376453,974.4196289325719,-398259.47491670726,-126862.38148987199,3908.7762678348226,14631.73298366411
-1.2118351463138985,-12385.724880374106,1090.8722346238956,-419819.3663928563,-112436.51205883718,4375.393915354332,14521.345959481343
-1.1957843496739793,-9612.721752944948,1577.5205185636673,-438328.6717637285,-97421.89533424548,2436.716180912299,13811.487529019276
-1.17973355303406,-2116.5808001051964,1849.9903224830655,-468253.40147772233,-84348.5262181497,4217.674628562131,14405.034906858868
-1.1636827563941408,-3693.1103593597945,1576.037276128116,-485692.7531112524,-70058.13444015788,3361.2231210741775,14803.082108953438
-1.1476319597542215,-5269.639918614303,1302.0842297730906,-502059.9101263583,-55728.74028928375,2485.854845591242,15152.051861430522
-1.1315811631143022,-6846.169477868672,1028.1311834180688,-517354.87252304005,-41360.34376552737,1591.5698021135659,15451.944164290077
-1.1155303664743839,-10931.167903433103,1534.7098644582638,-528752.9363598059,-27588.787783439053,3659.398277792043,14780.4582096521
-1.0994795698344646,-11812.418935445487,1814.424736148736,-542552.6395707062,-13357.22866622391,2783.6569889148595,14252.823110696232
-1.0834287731945453,-12693.669967457783,2094.1396078392263,-555276.0895812,1007.9138417405711,1896.9806782919895,13717.35274646534
-1.067377976554626,-13574.920999469992,2373.854479529762,-566923.286391287,15506.639740454335,999.3693459228764,13174.047116959528
-1.0513271799147068,-12558.713265614962,2739.6397437669293,-577050.3441337467,30056.099538789837,195.47073959645422,12596.405966790619
-1.0352763832747875,-12049.496882054518,2580.7996284148103,-584521.8346263303,44440.42238498778,-55.61027873781859,12013.577426260917
-1.0192255866348683,-13228.750433721005,2192.444770048806,-591176.8381451042,58294.72255821117,603.8684387044923,11717.18890767251
-1.003174789994949,-13310.609681964392,2111.678863649861,-596881.0416797231,71698.38262581485,24.277355129044736,11354.806585187596
-0.9871239933550298,-13392.468930207597,2030.9129572508823,-601308.754017494,85080.31712845375,-544.8349671543401,10991.243484493316
-0.9710731967151105,-13474.328178451033,1950.1470508519367,-604459.9751584178,98440.5260661282,-1103.4685281458223,10626.499605589657
-0.9550224000751912,-13556.187426694356,1869.381144452985,-606334.7051024942,111779.00943883762,-1651.6233278452855,10260.574948476646
-0.938971603435272,-13638.046674937594,1788.615238054003,-606932.9438497227,125095.7672465824,-2189.2993662525696,9893.469513154227
-0.9229208067953527,-13719.905923181044,1707.8493316550603,-606254.6914001039,138390.79948936243,-2716.4966433679638,9525.183299622458
-0.9068700101554343,-13801.765171424264,1627.0834252561012,-604299.9477536374,151664.10616717697,-3233.2151591912325,9155.71630788134
-0.8908192135155151,-22630.24939816362,4107.968284888678,-589095.071061754,161344.04391710274,-5894.392931538346,9305.362478489214
-0.8747684168755958,-14098.816876462792,-273.33915188683386,-583708.9033815474,174372.75889271928,-2356.0464075050068,6895.174231461725
-0.8587176202356765,-14762.598706122048,58.8479676805282,-573912.9982998089,185412.16531428223,-2879.5601384266392,6763.171107828672
-0.8426668235957573,-13656.304136463674,142.80451343124878,-562693.142838549,195830.6788415913,-5198.025753390493,7110.19571442199
-0.826616026955838,-18616.52454532229,3197.4825719643177,-554221.4789105492,209405.93933192018,-4562.654458766102,6021.298988397277
-0.8105652303159188,-18339.74870709549,2726.8780533211266,-538099.0467887317,218092.32850819675,-4418.464346707839,5227.356853559101
-0.7945144336759995,-18062.972868868754,2256.2735346779446,-521078.25157662574,226370.98915406945,-4267.010714352909,4441.307244534352
-0.7784636370360802,-17786.197030642084,1785.6690160348444,-503159.0932742305,234241.9212695379,-4108.293561701135,3663.1501613228265
-0.762412840396161,-17509.4211924154,1315.0644973917151,-484341.5718815468,241705.12485460244,-3942.3128887526664,2892.8856039246857
-0.7463620437562417,-17232.645354188528,844.4599787484767,-464625.6873985741,248760.5999092627,-3769.0686955075653,2130.5135723399926
-0.7303112471163224,-16955.869515961807,373.8554601053329,-444011.43982531235,255408.34643351877,-3588.5609819654346,1376.034066568509
-0.7142604504764032,-16679.093677735116,-96.74905853779637,-422498.8291617621,261648.36442737104,-3400.789748126881,629.4470866103693
-0.6982096538364848,-16402.317839508352,-567.3535771809693,-400087.8554079238,267480.6538908185,-3205.7549939913006,-109.24736753437173
-0.6821588571965655,-16125.542001281632,-1037.9580958241058,-376778.5185637958,272905.2148238624,-3003.4567195589916,-840.0492958658651
-0.6661080605566463,-15848.766163054854,-1508.5626144672788,-352570.81862937886,277922.04722650227,-2793.8949248299323,-1562.9586983840636
-0.650057263916727,-15571.990324828104,-1979.1671331104444,-327464.75560467306,282531.15109873796,-2577.0696098042245,-2277.9755750887853
-0.6340064672768078,-15295.214486601384,-2449.771651753603,-301460.32948967844,286732.52644056955,-2352.980774481548,-2985.0999259803066
-0.6179556706368885,-17203.426268635223,-5326.748339351119,-273397.17937956285,291678.6802718076,-5501.7295234855,-8245.35341764312
-0.6019048739969692,-17643.72482168302,-4188.372157003454,-245830.36322314097,293368.1864228078,-4928.150289181631,-7250.244613117997
-0.58585407735705,-18084.023374731034,-3049.9959746553795,-217827.37051171417,294578.2348523192,-4323.528170645322,-6232.49942415134
-0.5698032807171307,-18524.321927778903,-1911.6197923076688,-189388.201245282,295308.82556034153,-3687.8631678766387,-5192.117850742963
-0.5537524840772114,-17065.802715061553,-355.2311663882547,-159860.3478143892,295712.5205990691,-3035.4846865509126,-4617.117267656551
-0.5377016874372922,-17095.62859285227,-864.1893003727982,-130698.810050786,294841.62277850276,-2826.08819151962,-4823.806935155135
-0.5216508907973729,-17125.45447064301,-1373.1474343573354,-101416.55926118154,293418.9744944516,-2583.0647126527783,-4998.750808553999
-0.5056000941574545,-17155.280348433742,-1882.1055683418526,-72013.59544557748,291444.5757469154,-2306.4142499504833,-5141.948887852974
-0.4895492975175353,-16581.72589905564,-1773.0296406244452,-41665.23265911412,289726.5958874032,-2694.3716595259157,-5917.135434702723
-0.473498500877616,-16072.299473588246,-1326.5580430151022,-11449.089057786685,287360.47184175916,-2760.699392651466,-6280.436120115177
-0.45744770423769676,-15562.873048120833,-880.0864454059338,18927.49935150223,284503.7433747364,-2778.597983263053,-6622.761715807072
-0.4413969075977775,-15713.36347441802,458.34554750769166,49557.76031686805,281177.99637618754,-2380.081938751784,-7177.543669565293
-0.42534611095785824,-14879.477194433006,1193.7247106624127,80048.63217068673,277830.399952641,-2287.202516090776,-6895.342555090596
-0.409295314317939,-16852.436923407447,-5480.87980862656,107347.6708079652,265064.138709063,-2812.908236964792,-8752.582548170982
-0.3932445176780197,-17155.306428776283,-5962.441748696285,136637.42543778144,259950.90885407332,-3064.443106964636,-9622.419830133218
-0.37719372103810045,-14322.811775664348,-2012.804424709917,166219.47819498339,255155.7394574514,-581.5179954464111,-6520.9896925815265
-0.3611429243981812,-14844.482903474436,-2884.829452090373,193764.44020299247,247679.0704581535,-976.0915423593833,-7356.134143005387
-0.3450921277582619,-15366.154031284572,-3756.8544794707996,220770.47448781706,239743.3140384497,-1382.0418676723348,-8166.081445687276
-0.32904133111834266,-15887.825159094627,-4628.8795068512045,247237.58104945678,231348.47019833972,-1799.3689713853382,-8950.831600627425
-0.3129905344784234,-16409.4962869047,-5500.904534231606,273165.75988791196,222494.53893782388,-2228.0728534983937,-9710.384607825763
-0.296939737838505,-16931.167414714742,-6372.929561611929,298555.01100318093,213181.5202569024,-2668.1535140113847,-10444.74046728222
-0.28088894119858576,-16294.689837635655,-7228.879357789512,323153.9018023572,203760.8990453789,-3283.136733632755,-11084.830551823523
-0.2648381445586665,-16262.178367143468,-6331.601942524954,345991.08308455086,192346.17758045509,-2722.8420937450283,-9837.57422461766
-0.24878734791874724,-15722.248916401877,-5656.7741992238225,367622.18755230773,181412.40119430074,-1621.2740970244631,-9437.106889300958
-0.23273655127882797,-15182.319465659879,-4981.946455922509,388417.61136678274,170091.36971756484,-487.8919308925979,-9046.003065328361
-0.2166857546389087,-14642.390014918175,-4307.118712621335,408377.35452797706,158383.08315024764,677.304404650713,-8664.262752699746
-0.20063495799898945,-14102.460564176075,-3632.29096931998,427501.4170358892,146287.5414923487,1874.314909605484,-8291.885951415214
-0.18458416135907108,-12631.862097060617,-1604.8984032803378,444887.82398134243,132334.27936731745,2821.0142488042493,-8299.534964428418
-0.16853336471915092,-10804.358244641218,-1573.2881218624495,461624.2473868168,120022.23485870313,3909.819742737428,-7011.457762560049
-0.15248256807923255,-18885.598878432414,-5984.306507817179,477747.4940734524,107338.48226285714,-3227.918262309282,-9506.614847899564
-0.1364317714393124,-16746.284291874403,-6238.804573384839,490665.44189105445,93546.39138138277,-1684.7102038376252,-8508.973682545482
-0.12038097479939402,-14606.969705316847,-6493.302638952513,502547.2105858204,79632.06879574146,-137.6042481910281,-7508.199181887525
-0.10433017815947387,-8585.714837678055,-6369.350045295978,516221.79212335125,65878.04544943906,14.734565463230865,-6658.922368442905
-0.0882793815195555,-9009.33122531038,-5927.325370856821,524844.7029181654,52359.452889545784,1307.196491186086,-6315.803427769747
-0.07222858487963535,-9432.94761294307,-5485.300696417658,532362.7553338158,38653.11197135713,2598.0082618547153,-6010.951042928681
-0.056177788239716975,-9856.564000575814,-5043.276021978537,538775.9493703017,24759.022694876156,3887.169877468779,-5744.365213919781
-0.040126991599796824,-10280.180388208246,-4601.251347539321,544084.2850276245,10677.185060099811,5174.6813380285785,-5516.045940742912
-0.02407619495987845,-10703.796775840703,-4159.226673100178,548287.7623057826,-3592.400932968785,6460.542643533934,-5325.993223398234
-0.008025398319958299,-11603.325560977275,-3957.737210252436,549110.9986309235,-19220.832517294344,4942.873474132499,-6597.824010657412
0.008025398319960075,-12392.085666882042,-3599.752954620406,550152.1275761294,-33953.159653083814,4912.075407614117,-6544.295328049536
0.02407619495987845,-13180.845772786597,-3241.7686989883982,550079.5980157569,-48822.19887396966,4874.84905444867,-6470.413138204142
